number,surah,index,riwayah,ayah,canonical_rasm_rasm_uthmani,riwayah_rasm_uthmani,same_rasm,status
76716,92,38,qalun,12,لَلۡهُدَىٰ,لَلْهُدَىٰ,1,diacritic_variant
76716,92,38,duri,12,لَلۡهُدَىٰ,لَلۡهُدۭيٰ,1,diacritic_variant
76716,92,38,susi,12,لَلۡهُدَىٰ,لَلۡهُد۪ىٰ,1,diacritic_variant
76719,92,41,warsh,13,لَلۡأٓخِرَةَ,لَلَاخِرَةَ,1,diacritic_variant
76719,92,41,qalun,13,لَلۡأٓخِرَةَ,لَلْأٓخِرَةَ,1,diacritic_variant
76720,92,42,warsh,13,وَٱلۡأُولَىٰ,وَالُاولٜىٰ,1,diacritic_variant
76720,92,42,qalun,13,وَٱلۡأُولَىٰ,وَالْأُولَىٰ,1,diacritic_variant
76720,92,42,duri,13,وَٱلۡأُولَىٰ,وَاَلۡأُولۭيٰ,1,diacritic_variant
76720,92,42,susi,13,وَٱلۡأُولَىٰ,وَࡱلۡأُول۪ىٰ,1,diacritic_variant
76721,92,43,warsh,14,فَأَنذَرۡتُكُمۡ,فَأَنذَرْتُكُمْ,1,diacritic_variant
76721,92,43,qalun,14,فَأَنذَرۡتُكُمۡ,فَأَنذَرْتُكُمْ,1,diacritic_variant
76721,92,43,bazzi,14,فَأَنذَرۡتُكُمۡ,فَأَنذَرۡتُكُمُۥ,1,diacritic_variant
76722,92,44,warsh,14,نَارࣰا,نَاراࣰ,1,diacritic_variant
76722,92,44,qalun,14,نَارࣰا,نَاراࣰ,1,diacritic_variant
76722,92,44,duri,14,نَارࣰا,نَارٗا,1,diacritic_variant
76723,92,45,warsh,14,تَلَظَّىٰ,تَلَظّٜىٰ,1,diacritic_variant
76723,92,45,duri,14,تَلَظَّىٰ,تَلَظّۭيٰ,1,diacritic_variant
76723,92,45,susi,14,تَلَظَّىٰ,تَلَظّ۪ىٰ,1,diacritic_variant
76723,92,45,bazzi,14,تَلَظَّىٰ,تَّلَظَّىٰ,1,diacritic_variant
76725,92,47,warsh,15,يَصۡلَىٰهَآ,يَصْلَيٰهَآ,1,diacritic_variant
76725,92,47,qalun,15,يَصۡلَىٰهَآ,يَصْلَيٰهَا,1,diacritic_variant
76725,92,47,susi,15,يَصۡلَىٰهَآ,يَصۡلَىٰهَا,1,diacritic_variant
76725,92,47,bazzi,15,يَصۡلَىٰهَآ,يَصۡلَىٰهَا,1,diacritic_variant
76727,92,49,warsh,15,ٱلۡأَشۡقَى,ࡰ۬لَاشْقَي,1,diacritic_variant
76727,92,49,qalun,15,ٱلۡأَشۡقَى,ࡰ۬لْأَشْقَى,1,diacritic_variant
76727,92,49,duri,15,ٱلۡأَشۡقَى,اَ۬لۡأَشۡقَى,1,diacritic_variant
76727,92,49,susi,15,ٱلۡأَشۡقَى,ࡱ۬لۡأَشۡقَى,1,diacritic_variant
76728,92,50,warsh,16,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76728,92,50,qalun,16,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76728,92,50,duri,16,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
76728,92,50,susi,16,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
76730,92,52,warsh,16,وَتَوَلَّىٰ,وَتَوَلّٜىٰ,1,diacritic_variant
76730,92,52,duri,16,وَتَوَلَّىٰ,وَتَوَلّۭيٰ,1,diacritic_variant
76730,92,52,susi,16,وَتَوَلَّىٰ,وَتَوَلّ۪ىٰ,1,diacritic_variant
76732,92,54,warsh,17,ٱلۡأَتۡقَى,ࡰ۬لَاتْقَي,1,diacritic_variant
76732,92,54,qalun,17,ٱلۡأَتۡقَى,ࡰ۬لْأَتْقَى,1,diacritic_variant
76732,92,54,duri,17,ٱلۡأَتۡقَى,اَ۬لۡأَتۡقَى,1,diacritic_variant
76732,92,54,susi,17,ٱلۡأَتۡقَى,ࡱ۬لۡأَتۡقَى,1,diacritic_variant
76733,92,55,warsh,18,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76733,92,55,qalun,18,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76733,92,55,duri,18,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
76733,92,55,susi,18,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
76734,92,56,warsh,18,يُؤۡتِي,يُوتِے,1,diacritic_variant
76734,92,56,qalun,18,يُؤۡتِي,يُؤْتِے,1,diacritic_variant
76734,92,56,susi,18,يُؤۡتِي,يُوتِي,1,diacritic_variant
76736,92,58,warsh,18,يَتَزَكَّىٰ,يَتَزَكّٜىٰ,1,diacritic_variant
76736,92,58,duri,18,يَتَزَكَّىٰ,يَتَزَكّۭيٰ,1,diacritic_variant
76736,92,58,susi,18,يَتَزَكَّىٰ,يَتَزَكّ۪ىٰ,1,diacritic_variant
76741,92,63,warsh,19,نِّعۡمَةࣲ,نِّعْمَةࣲ,1,identical
76741,92,63,qalun,19,نِّعۡمَةࣲ,نِّعْمَةࣲ,1,identical
76741,92,63,duri,19,نِّعۡمَةࣲ,نِّعۡمَةٖ,1,identical
76742,92,64,warsh,19,تُجۡزَىٰٓ,تُجْزٜىٰٓ,1,diacritic_variant
76742,92,64,qalun,19,تُجۡزَىٰٓ,تُجْزَىٰ,1,diacritic_variant
76742,92,64,duri,19,تُجۡزَىٰٓ,تُجۡزۭيٰٓ,1,diacritic_variant
76742,92,64,susi,19,تُجۡزَىٰٓ,تُجۡز۪ىٰ,1,diacritic_variant
76742,92,64,bazzi,19,تُجۡزَىٰٓ,تُجۡزَىٰ,1,diacritic_variant
76744,92,66,warsh,20,ٱبۡتِغَآءَ,ࡰٜبْتِغَآءَ,1,diacritic_variant
76744,92,66,qalun,20,ٱبۡتِغَآءَ,ࡰٜبْتِغَآءَ,1,diacritic_variant
76744,92,66,duri,20,ٱبۡتِغَآءَ,اَ۪بۡتِغَآءَ,1,diacritic_variant
76744,92,66,susi,20,ٱبۡتِغَآءَ,ࡱٜبۡتِغَآءَ,1,diacritic_variant
76745,92,67,warsh,20,وَجۡهِ,وَجْهِ,1,identical
76745,92,67,qalun,20,وَجۡهِ,وَجْهِ,1,identical
76747,92,69,warsh,20,ٱلۡأَعۡلَىٰ,ࡴ۬لَاعْلٜىٰ,1,diacritic_variant
76747,92,69,qalun,20,ٱلۡأَعۡلَىٰ,ࡴ۬لْأَعْلَىٰ,1,diacritic_variant
76747,92,69,duri,20,ٱلۡأَعۡلَىٰ,اِ۬لۡأَعۡلۭيٰ,1,diacritic_variant
76747,92,69,susi,20,ٱلۡأَعۡلَىٰ,ࡵ۬لۡأَعۡل۪ىٰ,1,diacritic_variant
76748,92,70,warsh,21,وَلَسَوۡفَ,وَلَسَوْفَ,1,identical
76748,92,70,qalun,21,وَلَسَوۡفَ,وَلَسَوْفَ,1,identical
76749,92,71,warsh,21,يَرۡضَىٰ,يَرْضٜىٰ,1,diacritic_variant
76749,92,71,qalun,21,يَرۡضَىٰ,يَرْضَىٰ,1,diacritic_variant
76749,92,71,duri,21,يَرۡضَىٰ,يَرۡضۭيٰ,1,diacritic_variant
76749,92,71,susi,21,يَرۡضَىٰ,يَرۡض۪ىٰ,1,diacritic_variant
76750,93,1,warsh,1,وَٱلضُّحَىٰ,وَالضُّحٜىٰ,1,diacritic_variant
76750,93,1,qalun,1,وَٱلضُّحَىٰ,وَالضُّحَىٰ,1,diacritic_variant
76750,93,1,duri,1,وَٱلضُّحَىٰ,وَاَلضُّحۭيٰ,1,diacritic_variant
76750,93,1,susi,1,وَٱلضُّحَىٰ,وَࡱلضُّح۪ىٰ,1,diacritic_variant
76751,93,2,warsh,2,وَٱلَّيۡلِ,وَاليْلِ,1,diacritic_variant
76751,93,2,qalun,2,وَٱلَّيۡلِ,وَاليْلِ,1,diacritic_variant
76751,93,2,duri,2,وَٱلَّيۡلِ,وَاَلَّيۡلِ,1,diacritic_variant
76751,93,2,susi,2,وَٱلَّيۡلِ,وَࡱلَّيۡلِ,1,diacritic_variant
76753,93,4,warsh,2,سَجَىٰ,سَجٜىٰ,1,diacritic_variant
76753,93,4,duri,2,سَجَىٰ,سَجۭيٰ,1,diacritic_variant
76753,93,4,susi,2,سَجَىٰ,سَج۪ىٰ,1,diacritic_variant
76758,93,9,warsh,3,قَلَىٰ,قَلٜىٰ,1,diacritic_variant
76758,93,9,duri,3,قَلَىٰ,قَلۭيٰ,1,diacritic_variant
76758,93,9,susi,3,قَلَىٰ,قَل۪ىٰ,1,diacritic_variant
76759,93,10,warsh,4,وَلَلۡأٓخِرَةُ,وَلَلَاخِرَةُ,1,diacritic_variant
76759,93,10,qalun,4,وَلَلۡأٓخِرَةُ,وَلَلْأٓخِرَةُ,1,diacritic_variant
76760,93,11,warsh,4,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
76760,93,11,qalun,4,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
76760,93,11,duri,4,خَيۡرࣱ,خَيۡرٞ,1,diacritic_variant
