word_id,sura,word_index,aya_hafs,status,rasm,missing_in,joined_in,distinct_forms,forms
46799,25,569,48,rasm_variant,نشرا,,,3,"بُشۡرَۢا [hafs,shuba]  ||  نُشُراَۢ [warsh,qaloun]  ||  نُشُرَۢا [douri,sousi,bazzi]"
46808,25,578,49,rasm_variant,لنحي,,,2,"لِّنُحِۡۧيَ [hafs,shuba,douri,sousi,bazzi]  ||  لِّنُحْۑِيَ [warsh,qaloun]"
46895,25,665,57,rasm_variant,شا,,,3,"شَآءَ [hafs,shuba,warsh]  ||  شَا [qaloun,sousi,bazzi]  ||  شَآ [douri]"
46944,25,714,61,rasm_variant,تبارك,,,2,"تَبَارَكَ [hafs,shuba,douri,sousi,bazzi]  ||  تَبَٰرَكَ [warsh,qaloun]"
47017,25,787,68,rasm_variant,ءاخر,,,2,"ءَاخَرَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخَرَ [warsh]"
47141,26,18,4,rasm_variant,ايه,,,3,"ءَايَةࣰ [hafs,shuba]  ||  ࢇَايَةࣰ [warsh,qaloun,sousi,bazzi]  ||  اَ۬يَةٗ [douri]"
47239,26,116,17,rasm_variant,اسرءيل,,,3,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ࣌ [warsh]  ||  إِسْرَآءِيلَ [qaloun]"
47281,26,158,22,rasm_variant,اسرءيل,,,3,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ࣌ [warsh]  ||  إِسْرَآءِيلَ [qaloun]"
47454,26,331,49,rasm_variant,ءاذن,,,3,"ءَاذَنَ [hafs,shuba,qaloun,douri,bazzi]  ||  اٰذَنَ [warsh]  ||  ءَاذَن [sousi]"
47521,26,398,59,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
47526,26,403,61,rasm_variant,الجمعان,,,4,"ٱلۡجَمۡعَانِ [hafs,shuba,bazzi]  ||  ࡰ۬لْجَمْعَٰنِ [warsh,qaloun]  ||  اَ۬لۡجَمۡعَانِ [douri]  ||  ࡱ۬لۡجَمۡعَانِ [sousi]"
47607,26,484,75,rasm_variant,افرءيتم,,,4,"أَفَرَءَيۡتُم [hafs,shuba,douri,sousi]  ||  أَفَرَٰٓيْتُم [warsh]  ||  أَفَرَٰ۬يْتُم [qaloun]  ||  أَفَرَءَيۡتُمُۥ [bazzi]"
47889,26,766,128,rasm_variant,ءايه,,,3,"ءَايَةࣰ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰيَةࣰ [warsh]  ||  ءَايَةٗ [douri]"
48218,26,1095,187,rasm_variant,السما,,,6,"ٱلسَّمَآءِ [hafs,shuba]  ||  ࡰ۬لسَّمَآءِ [warsh]  ||  ࡰ۬لسَّمَآࢇ [qaloun]  ||  اَ۬لسَّمَآ [douri]  ||  ࡱ۬لسَّمَا [sousi]  ||  ٱلسَّمَآࢇ [bazzi]"
48279,26,1156,197,rasm_variant,اسرءيل,,,3,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ࣌ [warsh]  ||  إِسْرَآءِيلَ [qaloun]"
48314,26,1191,205,rasm_variant,افرءيت,,,3,"أَفَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتَ [warsh]  ||  أَفَرَٰ۬يْتَ [qaloun]"
48358,26,1235,213,rasm_variant,ءاخر,,,2,"ءَاخَرَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخَرَ [warsh]"
48378,26,1255,217,rasm_variant,وتوكل,,,2,"وَتَوَكَّلۡ [hafs,shuba,douri,sousi,bazzi]  ||  فَتَوَكَّلْ [warsh,qaloun]"
48445,27,4,1,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡲ۬لْقُرْءَانِ [warsh,qaloun]  ||  اُ۬لۡقُرۡءَانِ [douri]  ||  ࡲ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
48482,27,41,6,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
48498,27,57,7,rasm_variant,ءاتيكم,,,3,"ءَاتِيكُم [hafs,shuba,qaloun,douri,sousi]  ||  اٰتِيكُم [warsh]  ||  ءَاتِيكُمُۥ [bazzi]"
48592,27,151,15,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
48679,27,238,20,word_boundary,ما,,bazzi|douri,1,"مَا [hafs,shuba,warsh,qaloun,douri,sousi,bazzi]"
48680,27,239,20,word_boundary,لي,,bazzi|douri,3,"لِيَ [hafs,shuba,bazzi]  ||  لِے [warsh,qaloun]  ||  لِي [douri,sousi]"
48694,27,253,21,rasm_variant,لياتيني,,,5,"لَيَأۡتِيَنِّي [hafs,shuba,douri]  ||  لَيَاتِيَنِّے [warsh]  ||  لَيَأْتِيَنِّے [qaloun]  ||  لَيَاتِيَنِّي [sousi]  ||  لَيَأۡتِيَنَّنِي [bazzi]"
48750,27,309,25,rasm_variant,يخفون,,,3,"تُخۡفُونَ [hafs]  ||  يُخۡفُونَ [shuba,douri,sousi,bazzi]  ||  يُخْفُونَ [warsh,qaloun]"
48752,27,311,25,rasm_variant,يعلنون,,,4,"تُعۡلِنُونَ [hafs]  ||  يُعۡلِنُونَ [shuba,douri,sousi,bazzi]  ||  يُعْلِنُونَ࣌ [warsh]  ||  يُعْلِنُونَ [qaloun]"
48841,27,400,35,rasm_variant,فناظره,,,2,"فَنَاظِرَةُۢ [hafs,shuba,douri,sousi,bazzi]  ||  فَنَٰظِرَةُۢ [warsh,qaloun]"
48852,27,411,36,rasm_variant,ءاتين,,,4,"ءَاتَىٰنِۦَ [hafs,douri,sousi]  ||  ءَاتَىٰنِ [shuba,bazzi]  ||  ءَاتٜيٰنِࣉَ [warsh]  ||  ءَاتَيٰنِࣉَ [qaloun]"
49015,27,574,45,rasm_variant,فريقان,,,2,"فَرِيقَانِ [hafs,shuba,douri,sousi,bazzi]  ||  فَرِيقَٰنِ [warsh,qaloun]"
49156,27,715,59,rasm_variant,يشركون,,,4,"يُشۡرِكُونَ [hafs,shuba,douri,sousi]  ||  تُشْرِكُونَ࣌ [warsh]  ||  تُشْرِكُونَ [qaloun]  ||  تُشۡرِكُونَ [bazzi]"
49177,27,736,60,rasm_variant,اله,,,4,"أَءِلَٰهࣱ [hafs,shuba]  ||  أَࢇلَٰهࣱ [warsh,bazzi]  ||  أَٰࢇلَٰهࣱ [qaloun,sousi]  ||  أَٰ۟لَٰهٞ [douri]"
49198,27,757,61,rasm_variant,اله,,,5,"أَءِلَٰهࣱ [hafs,shuba]  ||  ࡰࢇلَٰهࣱ [warsh]  ||  أَٰࢇلَٰهࣱ [qaloun,sousi]  ||  أَٰ۟لَٰهٞ [douri]  ||  أَࢇلَٰهࣱ [bazzi]"
49215,27,774,62,rasm_variant,اله,,,4,"أَءِلَٰهࣱ [hafs,shuba]  ||  أَࢇلَٰهࣱ [warsh,bazzi]  ||  أَٰࢇلَٰهࣱ [qaloun,sousi]  ||  أَٰ۟لَٰهٞ [douri]"
49220,27,779,62,rasm_variant,تذكرون,,,4,"تَذَكَّرُونَ [hafs]  ||  تَذَّكَّرُونَ [shuba,qaloun,bazzi]  ||  تَذَّكَّرُونَ࣌ [warsh]  ||  يَذَّكَّرُونَ [douri,sousi]"
49230,27,789,63,rasm_variant,نشرا,,,3,"بُشۡرَۢا [hafs,shuba]  ||  نُشُراَۢ [warsh,qaloun]  ||  نُشُرَۢا [douri,sousi,bazzi]"
49234,27,793,63,rasm_variant,اله,,,4,"أَءِلَٰهࣱ [hafs,shuba]  ||  أَࢇلَٰهࣱ [warsh,bazzi]  ||  أَٰࢇلَٰهࣱ [qaloun,sousi]  ||  أَٰ۟لَٰهٞ [douri]"
49251,27,810,64,rasm_variant,اله,,,4,"أَءِلَٰهࣱ [hafs,shuba]  ||  أَࢇلَٰهࣱ [warsh,bazzi]  ||  أَٰࢇلَٰهࣱ [qaloun,sousi]  ||  أَٰ۟لَٰهٞ [douri]"
49291,27,850,67,rasm_variant,اذا,,,5,"أَءِذَا [hafs,shuba]  ||  إِذَا [warsh,qaloun]  ||  أَٰ۟ذَا [douri]  ||  أَٰࢇذَا [sousi]  ||  أَࢇذَا [bazzi]"
49373,27,932,76,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
49377,27,936,76,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
49407,27,966,80,rasm_variant,تسمع,,,3,"تُسۡمِعُ [hafs,shuba,douri,sousi]  ||  تُسْمِعُ [warsh,qaloun]  ||  يَسۡمَعُ [bazzi]"
49506,27,1065,87,rasm_variant,ءاتوه,,,4,"أَتَوۡهُ [hafs]  ||  ءَاتُوهُ [shuba,qaloun,douri,sousi]  ||  اٰتُوهُ [warsh]  ||  ءَاتُوهُۥ [bazzi]"
49525,27,1084,88,rasm_variant,تفعلون,,,4,"تَفۡعَلُونَ [hafs,shuba]  ||  تَفْعَلُونَ࣌ [warsh]  ||  تَفْعَلُونَ [qaloun]  ||  يَفۡعَلُونَ [douri,sousi,bazzi]"
49536,27,1095,89,rasm_variant,ءامنون,,,2,"ءَامِنُونَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمِنُونَ࣌ [warsh]"
49569,27,1128,92,rasm_variant,القرءان,,,6,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ࣌ [warsh]  ||  ࡰ۬لْقُرْءَانَ [qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
49592,27,1151,93,rasm_variant,يعملون,,,4,"تَعۡمَلُونَ [hafs]  ||  يَعۡمَلُونَ [shuba,douri,sousi,bazzi]  ||  تَعْمَلُونَ࣌ [warsh]  ||  تَعْمَلُونَ [qaloun]"
49644,28,52,6,rasm_variant,وهمن,,,2,"وَهَٰمَٰنَ [hafs,shuba,douri,sousi,bazzi]  ||  وَهَامَٰنَ [warsh,qaloun]"
49681,28,89,8,rasm_variant,وهمن,,,2,"وَهَٰمَٰنَ [hafs,shuba,douri,sousi,bazzi]  ||  وَهَامَٰنَ [warsh,qaloun]"
49709,28,117,10,rasm_variant,كادت,,,2,"كَادَتۡ [hafs,shuba,douri,sousi,bazzi]  ||  كَٰدَتْ [warsh,qaloun]"
49783,28,191,15,rasm_variant,يقتتلان,,,2,"يَقۡتَتِلَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَقْتَتِلَٰنِ [warsh,qaloun]"
49934,28,342,23,rasm_variant,تذودان,,,3,"تَذُودَانِ [hafs,shuba,douri,sousi,bazzi]  ||  تَذُودَٰنِ࣌ [warsh]  ||  تَذُودَٰنِ [qaloun]"
50122,28,530,32,rasm_variant,برهنان,,,2,"بُرۡهَٰنَانِ [hafs,shuba,douri,sousi,bazzi]  ||  بُرْهَٰنَٰنِ [warsh,qaloun]"
50149,28,557,34,rasm_variant,ردءا,,,3,"رِدۡءࣰا [hafs,shuba,sousi,bazzi]  ||  رِداࣰ [warsh,qaloun]  ||  رِدۡءٗا [douri]"
50187,28,595,37,rasm_variant,وقال,,,2,"وَقَالَ [hafs,shuba,warsh,qaloun,douri,sousi]  ||  قَالَ [bazzi]"
50217,28,625,38,rasm_variant,يهمن,,,2,"يَٰهَٰمَٰنُ [hafs,shuba,douri,sousi,bazzi]  ||  يَٰهَامَٰنُ [warsh,qaloun]"
50274,28,682,43,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
50378,28,786,48,rasm_variant,سحران,,,3,"سِحۡرَانِ [hafs,shuba]  ||  سَٰحِرَٰنِ [warsh,qaloun]  ||  سَٰحِرَانِ [douri,sousi,bazzi]"
50501,28,909,57,rasm_variant,ءامنا,,,4,"ءَامِنࣰا [hafs,shuba,sousi,bazzi]  ||  اٰمِناࣰ [warsh]  ||  ءَامِناࣰ [qaloun]  ||  ءَامِنٗا [douri]"
50502,28,910,57,rasm_variant,يجبي,,,4,"يُجۡبَىٰٓ [hafs,shuba,douri]  ||  تُجْبٜىٰٓ [warsh]  ||  تُجْبَىٰ [qaloun]  ||  يُجۡبَىٰ [sousi,bazzi]"
50565,28,973,60,rasm_variant,تعقلون,,,4,"تَعۡقِلُونَ [hafs,shuba,bazzi]  ||  تَعْقِلُونَ࣌ [warsh]  ||  تَعْقِلُونَ [qaloun]  ||  يَعۡقِلُونَ [douri,sousi]"
50683,28,1091,71,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
50702,28,1110,72,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
50761,28,1169,76,rasm_variant,قرون,,,2,"قَٰرُونَ [hafs,shuba,douri,sousi,bazzi]  ||  قَارُونَ [warsh,qaloun]"
50858,28,1266,79,rasm_variant,قرون,,,2,"قَٰرُونُ [hafs,shuba,douri,sousi,bazzi]  ||  قَارُونُ [warsh,qaloun]"
50872,28,1280,80,rasm_variant,ءامن,,,2,"ءَامَنَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمَنَ [warsh]"
50958,28,1366,85,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
50991,28,1399,87,rasm_variant,ءايت,,,2,"ءَايَٰتِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِ [warsh]"
51009,28,1417,88,rasm_variant,ءاخر,,,3,"ءَاخَرَ [hafs,shuba,qaloun,douri,bazzi]  ||  اٰخَرَ࣌ [warsh]  ||  ءَاخَر [sousi]"
51094,29,72,8,rasm_variant,جهداك,,,2,"جَٰهَدَاكَ [hafs,shuba,douri,sousi,bazzi]  ||  جَٰهَدَٰكَ [warsh,qaloun]"
51259,29,237,19,rasm_variant,يروا,,,3,"يَرَوۡاْ [hafs,douri,sousi,bazzi]  ||  تَرَوۡاْ [shuba]  ||  يَرَوْاْ [warsh,qaloun]"
51261,29,239,19,rasm_variant,يبدي,,,2,"يُبۡدِئُ [hafs,shuba,douri,sousi,bazzi]  ||  يُبْدِۓُ [warsh,qaloun]"
51281,29,259,20,rasm_variant,ينشي,,,2,"يُنشِئُ [hafs,shuba,douri,sousi,bazzi]  ||  يُنشِۓُ [warsh,qaloun]"
51282,29,260,20,rasm_variant,النشاه,,,5,"ٱلنَّشۡأَةَ [hafs,shuba]  ||  ࡲ۬لنَّشْأَةَ [warsh,qaloun]  ||  اُ۬لنَّشَآءَةَ [douri]  ||  ࡲ۬لنَّشَآءَةَ [sousi]  ||  ٱلنَّشَآءَةَ [bazzi]"
51394,29,372,27,rasm_variant,النبوه,,,4,"ٱلنُّبُوَّةَ [hafs,shuba,bazzi]  ||  ࡴ۬لنُّبُوٓءَةَ [warsh,qaloun]  ||  اِ۬لنُّبُوَّةَ [douri]  ||  ࡵ۬لنُّبُوَّةَ [sousi]"
51409,29,387,28,rasm_variant,انكم,,,6,"إِنَّكُمۡ [hafs]  ||  أَءِنَّكُمۡ [shuba]  ||  إِنَّكُمْ [warsh,qaloun]  ||  أَٰ۟نَّكُمۡ [douri]  ||  أَٰࢇنَّكُمۡ [sousi]  ||  إِنَّكُمُۥ [bazzi]"
51560,29,538,39,rasm_variant,وقرون,,,2,"وَقَٰرُونَ [hafs,shuba,douri,sousi,bazzi]  ||  وَقَارُونَ [warsh,qaloun]"
51562,29,540,39,rasm_variant,وهمن,,,3,"وَهَٰمَٰنَ [hafs,shuba,douri,sousi,bazzi]  ||  وَهَامَٰنَ࣌ [warsh]  ||  وَهَامَٰنَ [qaloun]"
51624,29,602,42,rasm_variant,يدعون,,,3,"يَدۡعُونَ [hafs,shuba,douri,sousi]  ||  تَدْعُونَ [warsh,qaloun]  ||  تَدۡعُونَ [bazzi]"
51818,29,796,55,rasm_variant,ويقول,,,2,"وَيَقُولُ [hafs,shuba,warsh,qaloun]  ||  وَنَقُولُ [douri,sousi,bazzi]"
51837,29,815,57,rasm_variant,ترجعون,,,4,"تُرۡجَعُونَ [hafs,douri,sousi,bazzi]  ||  يُرۡجَعُونَ [shuba]  ||  تُرْجَعُونَ࣌ [warsh]  ||  تُرْجَعُونَ [qaloun]"
51963,29,941,67,rasm_variant,ءامنا,,,4,"ءَامِنࣰا [hafs,shuba,sousi,bazzi]  ||  اٰمِناࣰ [warsh]  ||  ءَامِناࣰ [qaloun]  ||  ءَامِنٗا [douri]"
52070,30,72,8,rasm_variant,بلقاي,,,2,"بِلِقَآيِٕ [hafs,shuba,douri,sousi,bazzi]  ||  بِلِقَآءِ [warsh,qaloun]"
52125,30,127,11,rasm_variant,ترجعون,,,4,"تُرۡجَعُونَ [hafs,bazzi]  ||  يُرۡجَعُونَ [shuba,douri,sousi]  ||  تُرْجَعُونَ࣌ [warsh]  ||  تُرْجَعُونَ [qaloun]"
52159,30,161,16,rasm_variant,ولقاي,,,2,"وَلِقَآيِٕ [hafs,shuba,douri,sousi,bazzi]  ||  وَلِقَآءِ [warsh,qaloun]"
52194,30,196,20,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
52205,30,207,21,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
52225,30,227,22,rasm_variant,ءايته,,,2,"ءَايَٰتِهِۦ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِۦ [warsh]"
52238,30,240,23,rasm_variant,ءايته,,,2,"ءَايَٰتِهِۦ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِۦ [warsh]"
52252,30,254,24,rasm_variant,ءايته,,,2,"ءَايَٰتِهِۦ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِۦ [warsh]"
52273,30,275,25,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
52480,30,482,39,rasm_variant,ءاتيتم,,,3,"ءَاتَيۡتُم [hafs,shuba,douri,sousi]  ||  ءَاتَيْتُم [warsh,qaloun]  ||  أَتَيۡتُمُۥ [bazzi]"
52483,30,485,39,rasm_variant,ليربوا,,,2,"لِّيَرۡبُوَاْ [hafs,shuba,douri,sousi,bazzi]  ||  لِّتُرْبُواْ [warsh,qaloun]"
52589,30,591,46,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
52663,30,665,50,rasm_variant,اثر,,,3,"ءَاثَٰرِ [hafs]  ||  أَثَرِ [shuba,warsh,qaloun,douri,bazzi]  ||  أَثَر [sousi]"
52694,30,696,52,rasm_variant,تسمع,,,3,"تُسۡمِعُ [hafs,shuba,douri,sousi]  ||  تُسْمِعُ [warsh,qaloun]  ||  يَسۡمَعُ [bazzi]"
52772,30,774,57,rasm_variant,تنفع,,,2,"يَنفَعُ [hafs,shuba]  ||  تَنفَعُ [warsh,qaloun,douri,sousi,bazzi]"
52784,30,786,58,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانِ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانِ [douri]  ||  ࡱ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
52933,31,118,12,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
52982,31,167,15,rasm_variant,جهداك,,,2,"جَٰهَدَاكَ [hafs,shuba,douri,sousi,bazzi]  ||  جَٰهَدَٰكَ [warsh,qaloun]"
53255,31,440,30,rasm_variant,تدعون,,,3,"يَدۡعُونَ [hafs,douri,sousi]  ||  تَدۡعُونَ [shuba,bazzi]  ||  تَدْعُونَ [warsh,qaloun]"
53275,31,460,31,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ࣌ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
53416,32,55,5,rasm_variant,السما,,,6,"ٱلسَّمَآءِ [hafs,shuba]  ||  ࡰ۬لسَّمَآءِ [warsh]  ||  ࡰ۬لسَّمَآࢇ [qaloun]  ||  اَ۬لسَّمَآ [douri]  ||  ࡱ۬لسَّمَا [sousi]  ||  ٱلسَّمَآࢇ [bazzi]"
53469,32,108,10,rasm_variant,اذا,,,4,"أَءِذَا [hafs,shuba]  ||  أَࢇذَا [warsh,bazzi]  ||  أَٰࢇذَا [qaloun,sousi]  ||  أَٰ۟ذَا [douri]"
53473,32,112,10,rasm_variant,انا,,,5,"أَءِنَّا [hafs,shuba]  ||  إِنَّا [warsh,qaloun]  ||  أَٰ۟نَّا [douri]  ||  أَٰࢇنَّا [sousi]  ||  أَࢇنَّا [bazzi]"
53642,32,281,23,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
53654,32,293,23,rasm_variant,اسرءيل,,,3,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ࣌ [warsh]  ||  إِسْرَآءِيلَ [qaloun]"
53735,33,2,1,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
53757,33,24,2,rasm_variant,تعملون,,,3,"تَعۡمَلُونَ [hafs,shuba,bazzi]  ||  تَعْمَلُونَ [warsh,qaloun]  ||  يَعۡمَلُونَ [douri,sousi]"
53776,33,43,4,rasm_variant,الي,,,6,"ٱلَِّٰٓٔي [hafs,shuba]  ||  ࡲ۬لٜےْ [warsh]  ||  ࡲ۬لَّٰٓئِے [qaloun]  ||  اُ۬لَّٰٓيۡ [douri]  ||  ࡲ۬لَّٰٓيۡ [sousi]  ||  ٱلَّٰٓيۡ [bazzi]"
53821,33,88,6,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡴ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اِ۬لنَّبِيُّ [douri]  ||  ࡵ۬لنَّبِيُّ [sousi]"
53853,33,120,7,rasm_variant,النبين,,,4,"ٱلنَّبِيِّۧنَ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِيِٕٓۑنَ [warsh,qaloun]  ||  اَ۬لنَّبِيِّۧنَ [douri]  ||  ࡱ۬لنَّبِيِّۧنَ [sousi]"
53894,33,161,9,rasm_variant,تعملون,,,3,"تَعۡمَلُونَ [hafs,shuba,bazzi]  ||  تَعْمَلُونَ [warsh,qaloun]  ||  يَعۡمَلُونَ [douri,sousi]"
53944,33,211,13,rasm_variant,النبي,,,4,"ٱلنَّبِيَّ [hafs,shuba,bazzi]  ||  ࡲ۬لنَّبِےٓءَ [warsh,qaloun]  ||  اُ۬لنَّبِيَّ [douri]  ||  ࡲ۬لنَّبِيَّ [sousi]"
54154,33,421,24,rasm_variant,شا,,,3,"شَآءَ [hafs,shuba,warsh]  ||  شَا [qaloun,sousi,bazzi]  ||  شَآ [douri]"
54209,33,476,28,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
54238,33,505,30,rasm_variant,النبي,,,4,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءِ [warsh,qaloun]  ||  اَ۬لنَّبِيِّ [douri]  ||  ࡱ۬لنَّبِيِّ [sousi]"
54244,33,511,30,rasm_variant,يضعف,,,4,"يُضَٰعَفۡ [hafs,shuba]  ||  يُضَٰعَفْ [warsh,qaloun]  ||  يُضَعَّفۡ [douri,sousi]  ||  نُّضَعِّفۡ [bazzi]"
54268,33,535,32,rasm_variant,النبي,,,4,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءِ [warsh,qaloun]  ||  اَ۬لنَّبِيِّ [douri]  ||  ࡱ۬لنَّبِيِّ [sousi]"
54272,33,539,32,rasm_variant,النسا,,,6,"ٱلنِّسَآءِ [hafs,shuba]  ||  ࡰ۬لنِّسَآءِ [warsh]  ||  ࡰ۬لنِّسَآࢇ [qaloun]  ||  اَ۬لنِّسَآ [douri]  ||  ࡱ۬لنِّسَا [sousi]  ||  ٱلنِّسَآࢇ [bazzi]"
54317,33,584,34,rasm_variant,ءايت,,,2,"ءَايَٰتِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِ [warsh]"
54366,33,633,36,rasm_variant,تكون,,,2,"يَكُونَ [hafs,shuba]  ||  تَكُونَ [warsh,qaloun,douri,sousi,bazzi]"
54430,33,697,38,rasm_variant,النبي,,,4,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءِ [warsh,qaloun]  ||  اَ۬لنَّبِيِّ [douri]  ||  ࡱ۬لنَّبِيِّ [sousi]"
54473,33,740,40,rasm_variant,النبين,,,5,"ٱلنَّبِيِّۧنَ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِيِٕٓۑنَ࣌ [warsh]  ||  ࡰ۬لنَّبِيِٕٓۑنَ [qaloun]  ||  اَ۬لنَّبِيِّۧنَ [douri]  ||  ࡱ۬لنَّبِيِّۧنَ [sousi]"
