number,sura,index,riwaya,ayah,canonical_uthmani,riwaya_uthmani,same_rasm,status
31616,12,1585,qaloun,100,ٱلسِّجۡنِ,ࡰ۬لسِّجْنِ,1,diacritic_variant
31616,12,1585,douri,100,ٱلسِّجۡنِ,اَ۬لسِّجۡنِ,1,diacritic_variant
31616,12,1585,sousi,100,ٱلسِّجۡنِ,ࡱ۬لسِّجۡنِ,1,diacritic_variant
31618,12,1587,bazzi,100,بِكُم,بِكُمُۥ,1,diacritic_variant
31619,12,1588,bazzi,100,مِّنَ,مِنَ,1,diacritic_variant
31620,12,1589,warsh,100,ٱلۡبَدۡوِ,ࡰ۬لْبَدْوِ,1,diacritic_variant
31620,12,1589,qaloun,100,ٱلۡبَدۡوِ,ࡰ۬لْبَدْوِ,1,diacritic_variant
31620,12,1589,douri,100,ٱلۡبَدۡوِ,اَ۬لۡبَدۡوِ,1,diacritic_variant
31620,12,1589,sousi,100,ٱلۡبَدۡوِ,ࡱ۬لۡبَدۡوِ,1,diacritic_variant
31622,12,1591,warsh,100,بَعۡدِ,بَعْدِ,1,identical
31622,12,1591,qaloun,100,بَعۡدِ,بَعْدِ,1,identical
31625,12,1594,warsh,100,ٱلشَّيۡطَٰنُ,ࡰ۬لشَّيْطَٰنُ,1,diacritic_variant
31625,12,1594,qaloun,100,ٱلشَّيۡطَٰنُ,ࡰ۬لشَّيْطَٰنُ,1,diacritic_variant
31625,12,1594,douri,100,ٱلشَّيۡطَٰنُ,اَ۬لشَّيۡطَٰنُ,1,diacritic_variant
31625,12,1594,sousi,100,ٱلشَّيۡطَٰنُ,ࡱ۬لشَّيۡطَٰنُ,1,diacritic_variant
31626,12,1595,warsh,100,بَيۡنِي,بَيْنِے,1,identical
31626,12,1595,qaloun,100,بَيۡنِي,بَيْنِے,1,identical
31627,12,1596,warsh,100,وَبَيۡنَ,وَبَيْنَ,1,identical
31627,12,1596,qaloun,100,وَبَيۡنَ,وَبَيْنَ,1,identical
31628,12,1597,warsh,100,إِخۡوَتِيٓ,إِخْوَتِيَ,1,diacritic_variant
31628,12,1597,qaloun,100,إِخۡوَتِيٓ,إِخْوَتِے,1,diacritic_variant
31628,12,1597,sousi,100,إِخۡوَتِيٓ,إِخۡوَتِي,1,diacritic_variant
31628,12,1597,bazzi,100,إِخۡوَتِيٓ,إِخۡوَتِي,1,diacritic_variant
31630,12,1599,warsh,100,رَبِّي,رَبِّے,1,identical
31630,12,1599,qaloun,100,رَبِّي,رَبِّے,1,identical
31631,12,1600,douri,100,لَطِيفࣱ,لَطِيفٞ,1,diacritic_variant
31634,12,1603,warsh,100,إِنَّهُۥ,ࡹِنَّهُۥ,1,diacritic_variant
31634,12,1603,qaloun,100,إِنَّهُۥ,ࡹِنَّهُۥ,1,diacritic_variant
31634,12,1603,douri,100,إِنَّهُۥ,اِ۪نَّهُۥ,1,diacritic_variant
31634,12,1603,sousi,100,إِنَّهُۥ,ࡹِنَّه,1,diacritic_variant
31634,12,1603,bazzi,100,إِنَّهُۥ,ࡹِنَّهُۥ,1,diacritic_variant
31635,12,1604,sousi,100,هُوَ,هُّوَ,1,diacritic_variant
31636,12,1605,warsh,100,ٱلۡعَلِيمُ,ࡰ۬لْعَلِيمُ,1,diacritic_variant
31636,12,1605,qaloun,100,ٱلۡعَلِيمُ,ࡰ۬لْعَلِيمُ,1,diacritic_variant
31636,12,1605,douri,100,ٱلۡعَلِيمُ,اَ۬لۡعَلِيمُ,1,diacritic_variant
31636,12,1605,sousi,100,ٱلۡعَلِيمُ,ࡱ۬لۡعَلِيمُ,1,diacritic_variant
31637,12,1606,warsh,100,ٱلۡحَكِيمُ,ࡲ۬لْحَكِيمُ,1,diacritic_variant
31637,12,1606,qaloun,100,ٱلۡحَكِيمُ,ࡲ۬لْحَكِيمُ,1,diacritic_variant
31637,12,1606,douri,100,ٱلۡحَكِيمُ,اُ۬لۡحَكِيمُ,1,diacritic_variant
31637,12,1606,sousi,100,ٱلۡحَكِيمُ,ࡲ۬لۡحَكِيمُ,1,diacritic_variant
31639,12,1608,warsh,101,قَدۡ,قَدَ,1,diacritic_variant
31639,12,1608,qaloun,101,قَدۡ,قَدْ,1,diacritic_variant
31640,12,1609,warsh,101,ءَاتَيۡتَنِي,اٰتَيْتَنِے,1,diacritic_variant
31640,12,1609,qaloun,101,ءَاتَيۡتَنِي,ءَاتَيْتَنِے,1,diacritic_variant
31642,12,1611,warsh,101,ٱلۡمُلۡكِ,ࡰ۬لْمُلْكِ,1,diacritic_variant
31642,12,1611,qaloun,101,ٱلۡمُلۡكِ,ࡰ۬لْمُلْكِ,1,diacritic_variant
31642,12,1611,douri,101,ٱلۡمُلۡكِ,اَ۬لۡمُلۡكِ,1,diacritic_variant
31642,12,1611,sousi,101,ٱلۡمُلۡكِ,ࡱ۬لۡمُلۡكِ,1,diacritic_variant
31643,12,1612,warsh,101,وَعَلَّمۡتَنِي,وَعَلَّمْتَنِے,1,identical
31643,12,1612,qaloun,101,وَعَلَّمۡتَنِي,وَعَلَّمْتَنِے,1,identical
31645,12,1614,warsh,101,تَأۡوِيلِ,تَاوِيلِ,1,diacritic_variant
31645,12,1614,qaloun,101,تَأۡوِيلِ,تَأْوِيلِ,1,diacritic_variant
31645,12,1614,sousi,101,تَأۡوِيلِ,تَاوِيلِ,1,diacritic_variant
31646,12,1615,warsh,101,ٱلۡأَحَادِيثِ,ࡴ۬لَاحَادِيثِ,1,diacritic_variant
31646,12,1615,qaloun,101,ٱلۡأَحَادِيثِ,ࡴ۬لْأَحَادِيثِ,1,diacritic_variant
31646,12,1615,douri,101,ٱلۡأَحَادِيثِ,اِ۬لۡأَحَادِيثِ,1,diacritic_variant
31646,12,1615,sousi,101,ٱلۡأَحَادِيثِ,ࡵ۬لۡأَحَادِيثِ,1,diacritic_variant
31648,12,1617,warsh,101,ٱلسَّمَٰوَٰتِ,ࡰ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31648,12,1617,qaloun,101,ٱلسَّمَٰوَٰتِ,ࡰ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31648,12,1617,douri,101,ٱلسَّمَٰوَٰتِ,اَ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31648,12,1617,sousi,101,ٱلسَّمَٰوَٰتِ,ࡱ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31649,12,1618,warsh,101,وَٱلۡأَرۡضِ,وَالَارْضِ,1,diacritic_variant
31649,12,1618,qaloun,101,وَٱلۡأَرۡضِ,وَالْأَرْضِ,1,diacritic_variant
31649,12,1618,douri,101,وَٱلۡأَرۡضِ,وَاَلۡأَرۡضِ,1,diacritic_variant
31649,12,1618,sousi,101,وَٱلۡأَرۡضِ,وَࡱلۡأَرۡضِ,1,diacritic_variant
31652,12,1621,warsh,101,فِي,فِے,1,identical
31652,12,1621,qaloun,101,فِي,فِے,1,identical
31653,12,1622,warsh,101,ٱلدُّنۡيَا,ࡴ۬لدُّنْيٜا,1,diacritic_variant
31653,12,1622,qaloun,101,ٱلدُّنۡيَا,ࡴ۬لدُّنْيَا,1,diacritic_variant
31653,12,1622,douri,101,ٱلدُّنۡيَا,اِ۬لدُّنۡيۭا,1,diacritic_variant
31653,12,1622,sousi,101,ٱلدُّنۡيَا,ࡵ۬لدُّنۡي۪ا,1,diacritic_variant
31654,12,1623,warsh,101,وَٱلۡأٓخِرَةِ,وَالَاخِرَةِ,1,diacritic_variant
31654,12,1623,qaloun,101,وَٱلۡأٓخِرَةِ,وَالْأٓخِرَةِ,1,diacritic_variant
31654,12,1623,douri,101,وَٱلۡأٓخِرَةِ,وَاَلۡأٓخِرَةِ,1,diacritic_variant
31654,12,1623,sousi,101,وَٱلۡأٓخِرَةِ,وَࡱلۡأٓخِرَة,1,diacritic_variant
31655,12,1624,warsh,101,تَوَفَّنِي,تَوَفَّنِے,1,diacritic_variant
31655,12,1624,qaloun,101,تَوَفَّنِي,تَوَفَّنِے,1,diacritic_variant
31655,12,1624,sousi,101,تَوَفَّنِي,تَّوَفَّنِي,1,diacritic_variant
31656,12,1625,warsh,101,مُسۡلِمࣰا,مُسْلِماࣰ,1,diacritic_variant
31656,12,1625,qaloun,101,مُسۡلِمࣰا,مُسْلِماࣰ,1,diacritic_variant
31656,12,1625,douri,101,مُسۡلِمࣰا,مُسۡلِمٗا,1,diacritic_variant
31657,12,1626,warsh,101,وَأَلۡحِقۡنِي,وَأَلْحِقْنِے,1,identical
31657,12,1626,qaloun,101,وَأَلۡحِقۡنِي,وَأَلْحِقْنِے,1,identical
31658,12,1627,warsh,101,بِٱلصَّٰلِحِينَ,بِالصَّٰلِحِينَ,1,identical
31658,12,1627,qaloun,101,بِٱلصَّٰلِحِينَ,بِالصَّٰلِحِينَ,1,identical
31658,12,1627,douri,101,بِٱلصَّٰلِحِينَ,بِالصَّٰلِحِينَ,1,identical
31658,12,1627,sousi,101,بِٱلصَّٰلِحِينَ,بِالصَّٰلِحِينَ,1,identical
31660,12,1629,warsh,102,مِنۡ,مِنَ,1,diacritic_variant
31660,12,1629,qaloun,102,مِنۡ,مِنْ,1,diacritic_variant
31661,12,1630,warsh,102,أَنۢبَآءِ,ࡰنۢبَآءِ,1,identical
31662,12,1631,warsh,102,ٱلۡغَيۡبِ,ࡴ۬لْغَيْبِ,1,diacritic_variant
31662,12,1631,qaloun,102,ٱلۡغَيۡبِ,ࡴ۬لْغَيْبِ,1,diacritic_variant
31662,12,1631,douri,102,ٱلۡغَيۡبِ,اِ۬لۡغَيۡبِ,1,diacritic_variant
31662,12,1631,sousi,102,ٱلۡغَيۡبِ,ࡵ۬لۡغَيۡبِ,1,diacritic_variant
31663,12,1632,bazzi,102,نُوحِيهِ,نُوحِيهِۦ,1,diacritic_variant
31664,12,1633,warsh,102,إِلَيۡكَ,إِلَيْكَ,1,identical
31664,12,1633,qaloun,102,إِلَيۡكَ,إِلَيْكَ,1,identical
31667,12,1636,warsh,102,لَدَيۡهِمۡ,لَدَيْهِمُۥٓ,1,diacritic_variant
31667,12,1636,qaloun,102,لَدَيۡهِمۡ,لَدَيْهِمْ,1,diacritic_variant
31667,12,1636,bazzi,102,لَدَيۡهِمۡ,لَدَيۡهِمُۥ,1,diacritic_variant
31668,12,1637,warsh,102,إِذۡ,إِذَ,1,diacritic_variant
31668,12,1637,qaloun,102,إِذۡ,إِذْ,1,diacritic_variant
31669,12,1638,warsh,102,أَجۡمَعُوٓاْ,ࡰجْمَعُوٓاْ,1,diacritic_variant
31669,12,1638,qaloun,102,أَجۡمَعُوٓاْ,أَجْمَعُواْ,1,diacritic_variant
31669,12,1638,sousi,102,أَجۡمَعُوٓاْ,أَجۡمَعُواْ,1,diacritic_variant
31669,12,1638,bazzi,102,أَجۡمَعُوٓاْ,أَجۡمَعُواْ,1,diacritic_variant
31670,12,1639,warsh,102,أَمۡرَهُمۡ,أَمْرَهُمْ,1,diacritic_variant
31670,12,1639,qaloun,102,أَمۡرَهُمۡ,أَمْرَهُمْ,1,diacritic_variant
31670,12,1639,bazzi,102,أَمۡرَهُمۡ,أَمۡرَهُمُۥ,1,diacritic_variant
31671,12,1640,warsh,102,وَهُمۡ,وَهُمْ,1,diacritic_variant
31671,12,1640,qaloun,102,وَهُمۡ,وَهُمْ,1,diacritic_variant
31671,12,1640,bazzi,102,وَهُمۡ,وَهُمُۥ,1,diacritic_variant
31672,12,1641,warsh,102,يَمۡكُرُونَ,يَمْكُرُونَ,1,identical
31672,12,1641,qaloun,102,يَمۡكُرُونَ,يَمْكُرُونَ,1,identical
31673,12,1642,qaloun,103,وَمَآ,وَمَا,1,diacritic_variant
31673,12,1642,sousi,103,وَمَآ,وَمَا,1,diacritic_variant
31673,12,1642,bazzi,103,وَمَآ,وَمَا,1,diacritic_variant
31674,12,1643,warsh,103,أَكۡثَرُ,أَكْثَرُ,1,identical
31674,12,1643,qaloun,103,أَكۡثَرُ,أَكْثَرُ,1,identical
31675,12,1644,warsh,103,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
31675,12,1644,qaloun,103,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
31675,12,1644,douri,103,ٱلنَّاسِ,اُ۬لنّ۪اسِ,1,diacritic_variant
31675,12,1644,sousi,103,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
31676,12,1645,warsh,103,وَلَوۡ,وَلَوْ,1,identical
31676,12,1645,qaloun,103,وَلَوۡ,وَلَوْ,1,identical
31677,12,1646,warsh,103,حَرَصۡتَ,حَرَصْتَ,1,identical
31677,12,1646,qaloun,103,حَرَصۡتَ,حَرَصْتَ,1,identical
31678,12,1647,warsh,103,بِمُؤۡمِنِينَ,بِمُومِنِينَ,1,diacritic_variant
31678,12,1647,qaloun,103,بِمُؤۡمِنِينَ,بِمُؤْمِنِينَ,1,diacritic_variant
31678,12,1647,sousi,103,بِمُؤۡمِنِينَ,بِمُومِنِينَ,1,diacritic_variant
31680,12,1649,warsh,104,تَسَۡٔلُهُمۡ,تَسَْٔلُهُمْ,1,diacritic_variant
31680,12,1649,qaloun,104,تَسَۡٔلُهُمۡ,تَسَْٔلُهُمْ,1,diacritic_variant
31680,12,1649,bazzi,104,تَسَۡٔلُهُمۡ,تَسَۡٔلُهُمُۥ,1,diacritic_variant
31681,12,1650,warsh,104,عَلَيۡهِ,عَلَيْهِ,1,diacritic_variant
31681,12,1650,qaloun,104,عَلَيۡهِ,عَلَيْهِ,1,diacritic_variant
31681,12,1650,bazzi,104,عَلَيۡهِ,عَلَيۡهِۦ,1,diacritic_variant
31682,12,1651,warsh,104,مِنۡ,مِنَ,1,diacritic_variant
31682,12,1651,qaloun,104,مِنۡ,مِنْ,1,diacritic_variant
31683,12,1652,warsh,104,أَجۡرٍ,ࡰجْرٍ,1,identical
31683,12,1652,qaloun,104,أَجۡرٍ,أَجْرٍ,1,identical
31684,12,1653,warsh,104,إِنۡ,ࡴنْ,1,identical
31684,12,1653,qaloun,104,إِنۡ,إِنْ,1,identical
31687,12,1656,warsh,104,ذِكۡرࣱ,ذِكْرࣱ,1,diacritic_variant
31687,12,1656,qaloun,104,ذِكۡرࣱ,ذِكْرࣱ,1,diacritic_variant
31687,12,1656,douri,104,ذِكۡرࣱ,ذِكۡرٞ,1,diacritic_variant
31688,12,1657,warsh,104,لِّلۡعَٰلَمِينَ,لِّلْعَٰلَمِينَ,1,identical
31688,12,1657,qaloun,104,لِّلۡعَٰلَمِينَ,لِّلْعَٰلَمِينَ,1,identical
31689,12,1658,bazzi,105,وَكَأَيِّن,وَكَآئِن,1,diacritic_variant
31690,12,1659,warsh,105,مِّنۡ,مِّنَ,1,diacritic_variant
31690,12,1659,qaloun,105,مِّنۡ,مِّنْ,1,diacritic_variant
31691,12,1660,warsh,105,ءَايَةࣲ,اٰيَةࣲ,1,diacritic_variant
31691,12,1660,douri,105,ءَايَةࣲ,ءَايَةٖ,1,diacritic_variant
31692,12,1661,warsh,105,فِي,فِے,1,identical
31692,12,1661,qaloun,105,فِي,فِے,1,identical
31693,12,1662,warsh,105,ٱلسَّمَٰوَٰتِ,ࡴ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31693,12,1662,qaloun,105,ٱلسَّمَٰوَٰتِ,ࡴ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31693,12,1662,douri,105,ٱلسَّمَٰوَٰتِ,اِ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31693,12,1662,sousi,105,ٱلسَّمَٰوَٰتِ,ࡵ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31694,12,1663,warsh,105,وَٱلۡأَرۡضِ,وَالَارْضِ,1,diacritic_variant
31694,12,1663,qaloun,105,وَٱلۡأَرۡضِ,وَالْأَرْضِ,1,diacritic_variant
31694,12,1663,douri,105,وَٱلۡأَرۡضِ,وَاَلۡأَرۡضِ,1,diacritic_variant
31694,12,1663,sousi,105,وَٱلۡأَرۡضِ,وَࡱلۡأَرۡضِ,1,diacritic_variant
31696,12,1665,warsh,105,عَلَيۡهَا,عَلَيْهَا,1,identical
31696,12,1665,qaloun,105,عَلَيۡهَا,عَلَيْهَا,1,identical
31697,12,1666,warsh,105,وَهُمۡ,وَهُمْ,1,diacritic_variant
31697,12,1666,qaloun,105,وَهُمۡ,وَهُمْ,1,diacritic_variant
31697,12,1666,bazzi,105,وَهُمۡ,وَهُمُۥ,1,diacritic_variant
31698,12,1667,warsh,105,عَنۡهَا,عَنْهَا,1,identical
31698,12,1667,qaloun,105,عَنۡهَا,عَنْهَا,1,identical
31699,12,1668,warsh,105,مُعۡرِضُونَ,مُعْرِضُونَ,1,identical
31699,12,1668,qaloun,105,مُعۡرِضُونَ,مُعْرِضُونَ,1,identical
31701,12,1670,warsh,106,يُؤۡمِنُ,يُومِنُ,1,diacritic_variant
31701,12,1670,qaloun,106,يُؤۡمِنُ,يُؤْمِنُ,1,diacritic_variant
31701,12,1670,sousi,106,يُؤۡمِنُ,يُومِنُ,1,diacritic_variant
31702,12,1671,warsh,106,أَكۡثَرُهُم,أَكْثَرُهُم,1,diacritic_variant
31702,12,1671,qaloun,106,أَكۡثَرُهُم,أَكْثَرُهُم,1,diacritic_variant
31702,12,1671,bazzi,106,أَكۡثَرُهُم,أَكۡثَرُهُمُۥ,1,diacritic_variant
31703,12,1672,warsh,106,بِٱللَّهِ,بِاللَّهِ,1,identical
31703,12,1672,qaloun,106,بِٱللَّهِ,بِاللَّهِ,1,identical
31703,12,1672,douri,106,بِٱللَّهِ,بِاللَّهِ,1,identical
31703,12,1672,sousi,106,بِٱللَّهِ,بِاللَّهِ,1,identical
31705,12,1674,bazzi,106,وَهُم,وَهُمُۥ,1,diacritic_variant
31706,12,1675,warsh,106,مُّشۡرِكُونَ,مُّشْرِكُونَ,1,diacritic_variant
31706,12,1675,qaloun,106,مُّشۡرِكُونَ,مُّشْرِكُونَ,1,diacritic_variant
31706,12,1675,bazzi,106,مُّشۡرِكُونَ,مُشۡرِكُونَ,1,diacritic_variant
31707,12,1676,qaloun,107,أَفَأَمِنُوٓاْ,أَفَأَمِنُواْ,1,diacritic_variant
31707,12,1676,sousi,107,أَفَأَمِنُوٓاْ,أَفَأَمِنُواْ,1,diacritic_variant
31707,12,1676,bazzi,107,أَفَأَمِنُوٓاْ,أَفَأَمِنُواْ,1,diacritic_variant
31709,12,1678,warsh,107,تَأۡتِيَهُمۡ,تَاتِيَهُمْ,1,diacritic_variant
31709,12,1678,qaloun,107,تَأۡتِيَهُمۡ,تَأْتِيَهُمْ,1,diacritic_variant
31709,12,1678,sousi,107,تَأۡتِيَهُمۡ,تَاتِيَهُمۡ,1,diacritic_variant
31709,12,1678,bazzi,107,تَأۡتِيَهُمۡ,تَأۡتِيَهُمُۥ,1,diacritic_variant
31710,12,1679,douri,107,غَٰشِيَةࣱ,غَٰشِيَةٞ,1,diacritic_variant
31711,12,1680,warsh,107,مِّنۡ,مِّنْ,1,identical
31711,12,1680,qaloun,107,مِّنۡ,مِّنْ,1,identical
31713,12,1682,warsh,107,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
31713,12,1682,qaloun,107,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
31713,12,1682,douri,107,ٱللَّهِ,اِ۬للَّهِ,1,diacritic_variant
31713,12,1682,sousi,107,ٱللَّهِ,ࡵ۬للَّهِ,1,diacritic_variant
31714,12,1683,warsh,107,أَوۡ,أَوْ,1,identical
31714,12,1683,qaloun,107,أَوۡ,أَوْ,1,identical
31715,12,1684,warsh,107,تَأۡتِيَهُمُ,تَاتِيَهُمُ,1,diacritic_variant
31715,12,1684,qaloun,107,تَأۡتِيَهُمُ,تَأْتِيَهُمُ,1,diacritic_variant
31715,12,1684,sousi,107,تَأۡتِيَهُمُ,تَاتِيَهُمُ,1,diacritic_variant
31716,12,1685,warsh,107,ٱلسَّاعَةُ,ࡲ۬لسَّاعَةُ,1,diacritic_variant
31716,12,1685,qaloun,107,ٱلسَّاعَةُ,ࡲ۬لسَّاعَةُ,1,diacritic_variant
31716,12,1685,douri,107,ٱلسَّاعَةُ,اُ۬لسَّاعَةُ,1,diacritic_variant
31716,12,1685,sousi,107,ٱلسَّاعَةُ,ࡲ۬لسَّاعَةُ,1,diacritic_variant
31717,12,1686,warsh,107,بَغۡتَةࣰ,بَغْتَةࣰ,1,diacritic_variant
31717,12,1686,qaloun,107,بَغۡتَةࣰ,بَغْتَةࣰ,1,diacritic_variant
31717,12,1686,douri,107,بَغۡتَةࣰ,بَغۡتَةٗ,1,diacritic_variant
31718,12,1687,warsh,107,وَهُمۡ,وَهُمْ,1,diacritic_variant
31718,12,1687,qaloun,107,وَهُمۡ,وَهُمْ,1,diacritic_variant
31718,12,1687,bazzi,107,وَهُمۡ,وَهُمُۥ,1,diacritic_variant
31720,12,1689,warsh,107,يَشۡعُرُونَ,يَشْعُرُونَ,1,identical
31720,12,1689,qaloun,107,يَشۡعُرُونَ,يَشْعُرُونَ,1,identical
31721,12,1690,warsh,108,قُلۡ,قُلْ,1,identical
31721,12,1690,qaloun,108,قُلۡ,قُلْ,1,identical
31723,12,1692,warsh,108,سَبِيلِيٓ,سَبِيلِيَ,1,diacritic_variant
31723,12,1692,qaloun,108,سَبِيلِيٓ,سَبِيلِيَ,1,diacritic_variant
31723,12,1692,sousi,108,سَبِيلِيٓ,سَبِيلِي,1,diacritic_variant
31723,12,1692,bazzi,108,سَبِيلِيٓ,سَبِيلِي,1,diacritic_variant
31724,12,1693,warsh,108,أَدۡعُوٓاْ,أَدْعُوٓاْ,1,diacritic_variant
31724,12,1693,qaloun,108,أَدۡعُوٓاْ,أَدْعُواْ,1,diacritic_variant
31724,12,1693,sousi,108,أَدۡعُوٓاْ,أَدۡعُواْ,1,diacritic_variant
31724,12,1693,bazzi,108,أَدۡعُوٓاْ,أَدۡعُواْ,1,diacritic_variant
31726,12,1695,warsh,108,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
31726,12,1695,qaloun,108,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
31726,12,1695,douri,108,ٱللَّهِ,اَ۬للَّهِ,1,diacritic_variant
31726,12,1695,sousi,108,ٱللَّهِ,ࡱ۬للَّهِ,1,diacritic_variant
31729,12,1698,warsh,108,أَنَا۠,ࡰنَا,1,diacritic_variant
31729,12,1698,qaloun,108,أَنَا۠,أَنَا,1,diacritic_variant
31731,12,1700,warsh,108,ٱتَّبَعَنِي,ࡴٜتَّبَعَنِے,1,diacritic_variant
31731,12,1700,qaloun,108,ٱتَّبَعَنِي,ࡴٜتَّبَعَنِے,1,diacritic_variant
31731,12,1700,douri,108,ٱتَّبَعَنِي,اِ۪تَّبَعَنِي,1,diacritic_variant
31731,12,1700,sousi,108,ٱتَّبَعَنِي,ࡵٜتَّبَعَنِي,1,diacritic_variant
31732,12,1701,warsh,108,وَسُبۡحَٰنَ,وَسُبْحَٰنَ,1,identical
31732,12,1701,qaloun,108,وَسُبۡحَٰنَ,وَسُبْحَٰنَ,1,identical
31733,12,1702,warsh,108,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
31733,12,1702,qaloun,108,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
31733,12,1702,douri,108,ٱللَّهِ,اَ۬للَّهِ,1,diacritic_variant
31733,12,1702,sousi,108,ٱللَّهِ,ࡱ۬للَّهِ,1,diacritic_variant
31734,12,1703,qaloun,108,وَمَآ,وَمَا,1,diacritic_variant
31734,12,1703,sousi,108,وَمَآ,وَمَا,1,diacritic_variant
31734,12,1703,bazzi,108,وَمَآ,وَمَا,1,diacritic_variant
31735,12,1704,warsh,108,أَنَا۠,أَنَا,1,diacritic_variant
31735,12,1704,qaloun,108,أَنَا۠,أَنَا,1,diacritic_variant
31737,12,1706,warsh,108,ٱلۡمُشۡرِكِينَ,ࡰ۬لْمُشْرِكِينَ,1,diacritic_variant
31737,12,1706,qaloun,108,ٱلۡمُشۡرِكِينَ,ࡰ۬لْمُشْرِكِينَ,1,diacritic_variant
31737,12,1706,douri,108,ٱلۡمُشۡرِكِينَ,اَ۬لۡمُشۡرِكِينَ,1,diacritic_variant
31737,12,1706,sousi,108,ٱلۡمُشۡرِكِينَ,ࡱ۬لۡمُشۡرِكِينَ,1,diacritic_variant
31738,12,1707,qaloun,109,وَمَآ,وَمَا,1,diacritic_variant
31738,12,1707,sousi,109,وَمَآ,وَمَا,1,diacritic_variant
31738,12,1707,bazzi,109,وَمَآ,وَمَا,1,diacritic_variant
31739,12,1708,warsh,109,أَرۡسَلۡنَا,أَرْسَلْنَا,1,identical
31739,12,1708,qaloun,109,أَرۡسَلۡنَا,أَرْسَلْنَا,1,identical
31741,12,1710,warsh,109,قَبۡلِكَ,قَبْلِكَ,1,identical
31741,12,1710,qaloun,109,قَبۡلِكَ,قَبْلِكَ,1,identical
31743,12,1712,warsh,109,رِجَالࣰا,رِجَالاࣰ,1,diacritic_variant
31743,12,1712,qaloun,109,رِجَالࣰا,رِجَالاࣰ,1,diacritic_variant
31743,12,1712,douri,109,رِجَالࣰا,رِجَالٗا,1,diacritic_variant
31744,12,1713,shuba,109,نُّوحِيٓ,يُوحَىٰٓ,1,dotting_variant
31744,12,1713,warsh,109,نُّوحِيٓ,يُوحٜىٰٓ,1,dotting_variant
31744,12,1713,qaloun,109,نُّوحِيٓ,يُوحَىٰ,1,dotting_variant
31744,12,1713,douri,109,نُّوحِيٓ,يُوحَىٰٓ,1,dotting_variant
31744,12,1713,sousi,109,نُّوحِيٓ,يُوحَىٰ,1,dotting_variant
31744,12,1713,bazzi,109,نُّوحِيٓ,يُوحَيٰ,1,dotting_variant
31745,12,1714,warsh,109,إِلَيۡهِم,إِلَيْهِم,1,diacritic_variant
31745,12,1714,qaloun,109,إِلَيۡهِم,إِلَيْهِم,1,diacritic_variant
31745,12,1714,bazzi,109,إِلَيۡهِم,إِلَيۡهِمُۥ,1,diacritic_variant
31746,12,1715,warsh,109,مِّنۡ,مِّنَ,1,diacritic_variant
31746,12,1715,qaloun,109,مِّنۡ,مِّنْ,1,diacritic_variant
31746,12,1715,bazzi,109,مِّنۡ,مِنۡ,1,diacritic_variant
31747,12,1716,warsh,109,أَهۡلِ,ࡰهْلِ,1,identical
31747,12,1716,qaloun,109,أَهۡلِ,أَهْلِ,1,identical
31748,12,1717,warsh,109,ٱلۡقُرَىٰٓ,ࡴ۬لْقُرٜىٰٓ,1,diacritic_variant
31748,12,1717,qaloun,109,ٱلۡقُرَىٰٓ,ࡴ۬لْقُرَىٰ,1,diacritic_variant
31748,12,1717,douri,109,ٱلۡقُرَىٰٓ,اِ۬لۡقُر۪يٰٓ,1,diacritic_variant
31748,12,1717,sousi,109,ٱلۡقُرَىٰٓ,ࡵ۬لۡقُرٜىٰ,1,diacritic_variant
31748,12,1717,bazzi,109,ٱلۡقُرَىٰٓ,ٱلۡقُرَىٰ,1,diacritic_variant
31749,12,1718,warsh,109,أَفَلَمۡ,أَفَلَمْ,1,identical
31749,12,1718,qaloun,109,أَفَلَمۡ,أَفَلَمْ,1,identical
31751,12,1720,warsh,109,فِي,فِے,1,identical
31751,12,1720,qaloun,109,فِي,فِے,1,identical
31752,12,1721,warsh,109,ٱلۡأَرۡضِ,ࡴ۬لَارْضِ,1,diacritic_variant
31752,12,1721,qaloun,109,ٱلۡأَرۡضِ,ࡴ۬لْأَرْضِ,1,diacritic_variant
31752,12,1721,douri,109,ٱلۡأَرۡضِ,اِ۬لۡأَرۡضِ,1,diacritic_variant
31752,12,1721,sousi,109,ٱلۡأَرۡضِ,ࡵ۬لۡأَرۡضِ,1,diacritic_variant
31754,12,1723,warsh,109,كَيۡفَ,كَيْفَ,1,identical
